Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,App_Usage_Frequency,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,
2029,44,Urban,Low,374,18521.6,68765.7,6353.3,6927076.5,116,363,4890,45,Monthly,12,5.1,6,712817.5677,
2030,26,Urban,Low,628,10069.3,22750.1,4626.6,6323538.5,83,281,911,48,Monthly,7,47.8,4,641864.4847,
2031,67,Suburban,Middle,957,6961.2,22791,2570,6661887.3,312,332,2972,1,Monthly,10,29.7,7,679157.4,
2032,47,Suburban,Low,67,19431.7,67063,6115.6,1301926.2,63,305,4019,18,Weekly,7,36.3,10,147742.3298,
2033,17,Rural,High,525,8521.4,32057.7,1440.1,4473724.3,132,261,2761,25,Daily,11,41.1,6,458998.3999,
2034,62,Urban,Low,92,4631.2,18653.3,792.8,426069.1,248,157,605,35,Daily,16,55.6,6,53107.06056,
2035,29,Rural,Low,758,3562.2,5505.1,1029.6,2700177.4,131,261,1038,13,Monthly,7,39.1,2,274062.1714,
2036,35,Suburban,Low,779,19903.7,96751.2,8920.4,15504962.6,158,39,406,6,Weekly,20,38.3,2,1553095.41,
2037,37,Suburban,High,651,15062.2,65890.9,2200.4,9805507.8,216,337,1071,15,Weekly,2,35.2,6,989336.4458,
2038,26,Suburban,High,853,8179.1,26576.2,4084.3,6976780.3,326,30,4209,9,Daily,6,31.4,1,706869.2775,
2039,42,Urban,High,244,16529,75396,7444.1,4033076.8,34,258,4621,42,Daily,12,45.2,8,424437.0137,
2040,18,Urban,High,341,10940.7,27676.9,2812,3730763.2,332,271,4917,21,Weekly,17,2.7,9,393558.3939,
2041,32,Suburban,Middle,903,6354.6,7226.1,1278.8,5738219.7,298,51,4443,25,Monthly,9,52.3,8,591764.5455,
2042,59,Rural,High,785,14870.3,58114.9,6971.2,11673171.6,279,279,1452,4,Weekly,5,23.3,10,1180574.272,
2043,43,Rural,High,304,14920.4,71220.9,2227.4,4535812.5,296,234,2453,11,Daily,3,27.5,6,464087.7467,
2044,44,Suburban,High,398,10008.4,16488,2391.2,3983336.4,15,26,2987,23,Weekly,12,44.6,10,415810.3461,
2045,36,Rural,High,703,912.7,3263.4,121.9,641638.8,115,11,2789,23,Monthly,14,18.6,1,70961.36419,
2046,62,Suburban,Middle,448,1549.7,6591.9,746,694256.4,57,24,3669,14,Monthly,16,47.8,8,84663.62563,
2047,31,Rural,Low,97,15777.1,72894.4,5475.4,1530378.9,142,216,200,23,Daily,12,10.1,2,155967.6622,
2048,52,Suburban,Low,331,16471.3,34690.4,3862.1,5451997.9,207,327,782,23,Weekly,14,47.1,4,552777.7273,
2049,35,Rural,High,205,13569,20556.2,2852.1,2781647.5,140,138,2760,41,Weekly,5,51.9,1,288120.0916,
2050,21,Urban,High,449,16783,33421.6,4659.6,7535558.4,107,225,4921,25,Monthly,18,50.7,1,764406.1649,
2051,34,Suburban,High,418,14392.6,47652.1,1965.3,6016087.8,291,353,3713,33,Weekly,11,56.0,5,616250.6488,
2052,20,Suburban,Low,649,17939.7,83866.6,8175.8,11642880.3,78,110,938,17,Monthly,19,37.7,6,1172966.864,
2053,18,Rural,Low,77,3016.5,10045.2,918.1,232267.5,2,328,3116,42,Monthly,19,62.4,9,40474.11492,
2054,16,Suburban,High,896,7761,36309.5,3027.1,6953814,274,206,3617,36,Weekly,6,17.6,3,709132.7158,
2055,53,Suburban,Low,549,9287.6,37894.7,1797.1,5098878.5,35,71,2420,5,Daily,8,28.2,2,515890.9215,
2056,30,Suburban,Middle,798,5960.3,20226.6,1797,4756318.8,265,210,763,44,Weekly,10,68.9,2,483032.2377,
2057,49,Urban,High,425,14510.1,15775.3,2676.2,6166782,218,185,2894,24,Weekly,15,57.0,8,631945.8182,
2058,50,Urban,High,429,18249.7,42563.7,7782.3,7829100.7,67,90,1254,16,Daily,6,53.7,9,795518.6224,
2059,64,Rural,Middle,485,8255.5,10153,3385.7,4003926.8,69,247,4619,15,Weekly,13,51.5,8,419036.1225,
2060,40,Urban,Middle,815,18831.4,43104.6,2999.5,15347610.5,224,233,1798,28,Monthly,0,8.8,3,1543115.765,
2061,39,Rural,Low,135,10340.2,12918.4,1342.2,1395928.4,361,33,4966,0,Weekly,19,68.5,10,157551.8336,
2062,27,Urban,Middle,654,10455.1,17473.2,4492.3,6837627.1,294,147,1269,44,Monthly,16,21.8,10,698320.8286,
2063,33,Rural,High,254,12008.4,31735.1,1727.5,3050130.7,326,170,4193,41,Daily,5,11.3,8,323939.4385,
2064,30,Urban,Low,560,5373.9,16441.8,1716.4,3009405.3,203,214,2840,44,Weekly,1,2.3,10,320048.4348,
2065,59,Urban,Middle,255,7673.4,14338.2,2407.9,1956711.1,81,314,712,19,Weekly,8,28.5,6,203070.4696,
2066,31,Rural,Low,646,11069.2,43505.4,2005.5,7150714,66,228,673,25,Daily,15,48.8,6,723654.3378,
2067,42,Suburban,Low,802,18840.2,63330.7,6340.5,15109870.8,297,146,4604,20,Daily,19,28.8,9,1530276.027,
2068,23,Suburban,Low,720,12857.4,48434.5,3871.4,9257345.7,280,146,941,49,Monthly,10,58.4,8,940068.8501,
2069,61,Urban,Low,499,6669,26216.3,2025.2,3327831,261,22,942,49,Daily,19,13.9,1,338576.7746,
2070,40,Rural,Middle,613,219.3,856.8,53.5,134410.5,277,89,4471,26,Monthly,5,13.1,7,30731.98917,
2071,32,Suburban,High,484,19633.5,93159.7,8547.9,9502612.2,6,180,3743,35,Daily,20,19.9,6,964837.7136,
2072,44,Rural,High,46,9864.8,19225.2,1319.4,453779,132,300,1916,34,Monthly,12,4.9,5,55605.12803,
2073,68,Suburban,Middle,443,18770.5,39054.4,5170.3,8315339.6,265,265,3836,15,Daily,11,60.6,3,842655.9166,
2074,23,Rural,High,582,10991.4,15133,2241.4,6397001.3,325,50,2428,28,Monthly,14,10.6,1,646504.0082,
2075,30,Urban,Low,648,12113.2,40825.8,5322.2,7849381.2,68,230,3374,6,Monthly,5,28.0,8,799152.6389,
2076,42,Rural,Low,792,14241.1,36752.7,2706.3,11278971.8,126,61,1189,6,Weekly,19,33.9,3,1133675.515,
2077,61,Suburban,Low,579,6426.3,19181.2,2614.3,3720830.5,315,19,4856,33,Monthly,19,17.7,7,390803.352,
2078,65,Urban,Middle,4,13982.7,23480.9,4818.5,55930.8,171,308,2953,47,Weekly,15,63.8,6,20034.7542,
2079,67,Rural,Low,736,10540.6,37906.4,4742.4,7757859.7,336,311,2313,4,Weekly,20,53.2,2,780673.3692,
2080,22,Suburban,Low,1,13452.9,46763.2,4540.6,13452.9,29,25,3624,7,Daily,19,3.0,2,9855.870135,
2081,18,Urban,Middle,290,16718.3,34425.3,5393.2,4848309,176,207,1252,7,Weekly,8,32.1,3,490084.8408,
2082,44,Rural,Low,109,3692.7,10567.4,1552.6,402508.7,307,325,1909,42,Monthly,9,10.8,3,51243.61792,
2083,59,Suburban,Low,777,12274.9,56184.6,3989.3,9537583.9,292,75,2246,28,Daily,5,46.4,2,962271.8612,
2084,68,Rural,High,575,1051.7,4305.7,460.5,604730.6,332,141,2674,9,Monthly,12,36.0,8,72246.54244,
2085,39,Rural,Middle,460,2051.3,3913.4,245.6,943589.1,105,328,3324,0,Weekly,4,58.4,1,100190.6813,
2086,18,Urban,Low,266,13495.1,60936.2,4022.4,3589706.9,45,281,2602,37,Weekly,14,49.6,3,369080.7199,
2087,35,Urban,Low,138,1428,1812.5,607,197070,101,91,154,27,Weekly,11,59.1,1,21812.29403,
2088,61,Suburban,Low,434,11911.2,31632.7,5233.1,5169461.7,226,75,2847,6,Weekly,8,63.2,4,525689.8841,
2089,30,Urban,Low,44,4408.1,5820.7,1911.4,193954.3,104,64,2674,16,Monthly,4,13.8,1,25878.78148,
2090,40,Suburban,High,886,6088.7,28597.5,2080.8,5394549,262,82,3865,47,Monthly,11,42.4,1,551750.8488,
2091,45,Rural,High,510,2601.4,3025,1294.4,1326731.2,253,250,4053,45,Daily,14,12.3,4,148169.2826,
2092,29,Rural,High,944,4980.9,7994.1,859.5,4701934.7,165,138,3641,23,Daily,11,18.3,6,483598.3506,
2093,22,Suburban,High,983,16427.6,76555.3,2789.1,16148353.2,292,97,2379,34,Monthly,11,17.1,6,1628009.678,
2094,32,Rural,Middle,262,12781.2,42543.8,1445.9,3348669,212,100,4503,8,Monthly,18,26.1,4,346572.1689,
2095,59,Urban,Low,728,18995.7,79416.3,9416.8,13828868.4,144,273,1527,41,Weekly,14,56.9,7,1394946.5,
2096,35,Rural,High,633,984.4,1049,235.5,623131.3,236,241,625,2,Weekly,9,23.5,8,69835.88589,
2097,51,Urban,Low,152,15850.3,42421.5,6416.6,2409248,22,5,685,43,Daily,2,53.9,2,248500.6945,
2098,24,Suburban,Middle,213,13984.6,69053.8,1732.5,2978709.8,69,215,1465,3,Daily,11,1.1,9,309731.046,
2099,53,Suburban,Low,234,5225.2,17344,1146.8,1222705.5,69,67,2463,31,Daily,11,42.1,5,134509.7872,
2100,63,Rural,Low,863,14586,64160.1,5098.4,12587754.6,246,357,3471,43,Monthly,17,21.0,6,1273898.625,
2101,37,Rural,High,623,14333.8,69579.7,4442.2,8929960.8,63,155,4236,12,Daily,7,53.7,1,901484.935,
2102,69,Urban,High,954,9192.3,34380.7,1683.1,8769464.3,237,29,869,23,Monthly,10,71.4,4,884880.5389,
2103,68,Urban,Middle,361,13775.9,31829.5,3921.1,4973102.1,331,305,3077,6,Monthly,6,38.8,7,510252.3945,
2104,68,Rural,Low,320,8897.2,19880.1,1276.9,2847095.1,363,9,3813,18,Daily,18,38.8,6,298009.5515,
2105,17,Rural,High,222,6717.6,8632.8,2130,1491297.5,19,200,1931,26,Monthly,14,70.2,2,156967.5204,
2106,39,Suburban,High,952,9335.2,25308.4,1295.5,8887066.9,231,334,904,49,Monthly,19,26.5,7,899974.6808,
2107,23,Suburban,High,738,17903.6,83458.8,6344.6,13212885.1,229,230,1850,26,Daily,13,29.1,9,1335365.25,
2108,26,Suburban,Middle,210,7697.8,22418,1248.1,1616544.3,358,316,2022,17,Daily,9,50.5,9,174055.1487,
2109,28,Rural,Low,396,8079.7,37522.1,2576.1,3199571.8,127,308,1242,29,Daily,15,36.0,3,327269.11,
2110,32,Rural,High,931,12172,51956.9,1845.9,11332113.9,146,331,2626,27,Daily,17,55.6,6,1146353.889,
2111,23,Rural,Low,583,15062.5,74359.6,3920.5,8781413.9,329,267,2711,28,Weekly,14,30.2,1,886457.3642,
2112,36,Suburban,Middle,489,14695.1,70400.9,3537.6,7185889.7,114,360,1294,8,Weekly,16,49.9,4,723766.2203,
2113,33,Rural,Low,872,405.8,1552.5,163.4,353837.2,243,163,2785,38,Weekly,16,55.7,5,48926.99737,
2114,45,Urban,High,601,13751.4,61673.4,4901.9,8264610.9,145,75,4158,38,Daily,11,46.6,9,845903.7281,
2115,33,Rural,Low,774,9016.6,35997,4281.4,6978829.4,41,292,863,20,Weekly,0,15.4,3,703434.3309,
2116,61,Rural,Low,961,10486.6,39991.3,4915.7,10077582.7,161,183,1556,44,Daily,13,37.7,9,1021916.089,
2117,62,Rural,Middle,878,11237.7,43402.5,4382.7,9866656.8,338,109,2560,37,Weekly,16,69.6,5,1000087.271,
2118,46,Rural,Middle,464,14637.1,56853,5975.4,6791602.9,77,339,2302,6,Monthly,20,8.4,3,686292.6447,
2119,53,Rural,Low,700,16628.3,41864.8,5819.3,11639842.4,168,200,736,44,Daily,4,51.1,2,1171544.659,
2120,47,Urban,Low,624,12928.8,34833.3,4869.8,8067543.9,284,181,778,24,Weekly,3,57.0,9,818265.0437,
2121,26,Urban,Low,452,11282.5,24553.9,3913.8,5099692.4,110,28,3522,25,Weekly,1,48.9,6,524505.9936,
2122,60,Rural,Middle,413,7481.6,11918.6,1681.2,3089920.4,195,53,4715,5,Daily,19,9.0,6,324769.6947,
2123,40,Suburban,Middle,934,2766.2,7838.7,664.6,2583617.4,228,248,4183,48,Monthly,4,6.3,2,271403.14,
2124,48,Rural,Low,751,19172,88187.2,6324.7,14398147.9,167,310,1414,19,Weekly,2,37.0,8,1451603.999,
2125,53,Rural,Middle,476,9242.2,33318.8,3586.6,4399300.3,21,321,4784,17,Daily,17,23.8,5,454963.9485,
2126,56,Rural,High,256,11328.6,13874.4,2973.2,2900117.2,165,309,4736,19,Weekly,12,28.7,10,310364.9355,
2127,23,Suburban,Middle,150,15024,63773.7,2359.8,2253592.8,130,40,4368,39,Monthly,12,20.4,6,242773.6492,
2128,26,Suburban,Middle,127,1377.5,6531.7,390.9,174945.8,262,222,4732,17,Daily,11,59.2,9,37617.76206,
2129,37,Suburban,Middle,392,17101.7,73839.7,8299,6703854.7,52,297,521,46,Weekly,3,61.4,8,681988.8179,
2130,66,Urban,High,831,15942.5,62338,2959.5,13248254.6,261,166,2847,0,Weekly,6,2.2,9,1338688.687,
2131,39,Suburban,High,480,15490.8,24792.8,5570.9,7435597.1,175,331,4111,32,Daily,5,58.7,7,760170.5585,
2132,56,Urban,High,993,449.4,1076.8,221.6,446288.3,299,29,2415,38,Monthly,7,48.8,1,54096.60976,
2133,32,Urban,Low,397,10535.1,34356.6,2639,4182439.4,96,189,4889,47,Weekly,4,33.3,1,432412.3769,
2134,27,Suburban,Low,923,1094.8,1431.4,498.3,1010523.2,357,202,4455,22,Monthly,5,6.9,4,113890.3427,
2135,61,Suburban,High,402,11021.9,15707.2,4911.4,4430821,40,296,230,13,Daily,4,48.5,2,445846.4825,
2136,47,Suburban,Low,274,14371.8,68079.4,3386.3,3937868.3,209,130,4707,27,Weekly,18,19.7,9,414407.6804,
2137,30,Urban,Low,845,2445.8,9320.3,341,2066689.6,142,48,3464,20,Weekly,8,40.0,4,219349.2566,
2138,31,Rural,Low,982,13900.7,29196.3,2382.8,13650500.4,258,257,2564,43,Monthly,17,16.7,5,1377330.324,
2139,69,Suburban,High,958,8996.2,20776.1,2215.8,8618322.8,167,315,518,36,Monthly,7,63.3,2,867871.2649,
2140,37,Suburban,Middle,910,16232.9,41194.6,7851.1,14771978.2,191,88,483,6,Monthly,0,25.8,9,1485326.143,
2141,43,Suburban,High,139,10676.4,13882.4,2239.7,1484025.6,319,258,2112,11,Daily,13,49.8,8,161106.9993,
2142,35,Urban,High,103,6729.1,26625,3167.7,693094.2,119,59,2266,50,Monthly,8,36.0,7,84638.93837,
2143,48,Urban,Low,242,6646.5,11347.8,1146.8,1608455.7,146,49,3851,36,Weekly,6,65.9,7,178002.5894,
2144,25,Rural,Low,117,17950.8,75760.8,8758.6,2100238.4,350,216,4271,38,Daily,9,17.2,8,230210.8157,
2145,55,Suburban,Middle,214,9062.9,39727.1,1970.7,1939461.2,335,76,3864,27,Daily,16,68.8,10,213044.5251,
2146,47,Urban,Middle,484,8121,28860,2868.6,3930573.9,129,34,1033,6,Daily,10,54.4,10,404041.7851,
2147,65,Rural,Middle,529,807.1,3292.4,103.2,426942,145,248,765,44,Weekly,16,50.8,7,53768.86009,
2148,48,Suburban,Middle,691,7292.8,12305.5,1603.4,5039358.6,54,318,3360,16,Monthly,13,60.7,10,520949.3766,
2149,17,Urban,High,224,16994,56144.2,3131.7,3806666,122,290,987,36,Daily,13,47.3,7,391209.1412,
2150,48,Suburban,Middle,270,15222.1,56431.5,1543,4109978.7,124,23,15,13,Daily,7,8.8,6,416447.6241,
2151,48,Suburban,High,825,4426.1,16138.5,720.2,3651495.3,167,19,1570,42,Weekly,17,50.6,9,381004.5954,
2152,56,Urban,Low,861,8267,12145.5,2788,7117888.6,322,316,4427,50,Weekly,18,32.1,4,728638.8592,
2153,28,Urban,Middle,134,3939.6,9366.6,1008.4,527910.1,143,96,78,3,Monthly,17,40.3,5,57890.55689,
2154,45,Urban,Low,114,19084.8,43897.9,7424.5,2175666.5,22,251,3088,21,Monthly,16,30.0,6,231509.0944,
2155,48,Suburban,Low,441,11966.4,39370.7,4408.8,5277172,276,241,1818,48,Monthly,17,13.1,7,541372.8805,
2156,28,Suburban,High,644,15089.6,61277.9,6333.4,9717671.7,349,346,1044,16,Weekly,13,35.4,5,979129.0205,
2157,67,Rural,Middle,651,14279,46869,6380,9295651.7,299,305,1611,34,Daily,7,5.5,5,939684.7979,
2158,41,Suburban,High,365,17475.1,70237.6,7478.1,6378393.4,277,45,431,45,Daily,17,4.8,10,651370.8779,
2159,37,Urban,Low,232,18987.1,26503.5,5301.6,4404998.5,304,76,2603,31,Weekly,8,38.9,10,458112.7579,
2160,54,Suburban,Middle,458,658.6,2972,147.2,301638.3,322,107,2075,37,Monthly,0,13.8,6,43010.42993,
2161,17,Rural,Low,375,19506.3,61375.9,5869.8,7314851.5,115,60,612,30,Daily,5,45.3,10,744192.1393,
2162,53,Rural,Low,604,17412.1,20023.9,5468.3,10516934.9,272,132,4350,24,Daily,5,14.6,9,1071551.915,
2163,54,Urban,Middle,779,7665.1,27386.3,1726.7,5971127.5,168,157,271,9,Weekly,5,58.2,6,602472.1115,
2164,41,Urban,Middle,611,16743,51390.8,5290.8,10229981.7,277,55,3707,48,Monthly,6,11.4,8,1042353.541,
2165,61,Rural,Middle,207,14733.8,27721.3,2096.8,3049895.4,357,186,4657,1,Daily,16,32.5,4,316756.6547,
2166,65,Rural,High,520,15864.4,64372.8,3052.6,8249465.3,264,175,4431,26,Monthly,8,34.1,7,840919.62,
2167,30,Rural,High,468,4421.6,20933.1,1761.7,2069315.2,250,31,757,11,Weekly,10,45.0,5,213357.1172,
2168,49,Urban,Low,882,12974.8,29721.8,2246.4,11443763.4,255,155,4303,15,Weekly,20,29.6,4,1157944.716,
2169,57,Rural,Middle,443,528.3,1571.9,82.2,234018.6,342,245,4130,15,Monthly,17,47.6,2,34620.77368,
2170,59,Rural,Low,917,16966.1,25664.6,3646.6,15557914,58,30,113,2,Daily,12,55.4,9,1565066.462,
2171,64,Urban,Low,321,19021.3,89765.5,4725.3,6105853,5,49,1962,24,Daily,13,9.7,5,619991.5978,
2172,55,Suburban,Low,93,13245.8,30136.7,3065.3,1231863.8,111,170,3065,17,Daily,4,6.2,6,136282.8041,
2173,26,Suburban,Low,408,10258.3,18250.9,2562.9,4185372.7,365,75,3948,38,Monthly,6,49.1,1,430801.4534,
2174,18,Rural,Low,158,14517.4,42299.5,2264.2,2293743.6,286,206,833,41,Monthly,2,61.6,4,237356.1186,
2175,21,Suburban,Middle,872,6534,7665.2,1085.7,5697615,351,324,928,39,Daily,11,35.1,5,579744.658,
2176,24,Suburban,High,99,12531.5,25205.2,2435.3,1240617.7,265,356,2082,31,Weekly,6,45.9,4,133824.5988,
2177,21,Suburban,Middle,225,14382.3,18274.6,3750.8,3236010.5,249,359,2915,49,Weekly,6,22.2,2,335286.4882,
2178,24,Suburban,Middle,852,2862.2,4320.4,670.8,2438584.9,95,161,1343,48,Daily,10,63.1,1,251509.1058,
2179,54,Rural,Middle,441,2810,4070.6,1170.4,1239192.1,351,149,4313,2,Monthly,9,55.8,9,140521.6369,
2180,46,Suburban,High,720,14325.6,64317.4,4443.9,10314433.6,297,88,2091,7,Daily,1,42.7,4,1039540.873,
2181,47,Suburban,High,585,8641.3,40802.1,2854.1,5055179.3,307,168,1197,4,Weekly,11,22.8,8,514135.5131,
2182,56,Urban,High,991,17785.1,51542.9,5766.6,17625071.7,185,189,3850,19,Weekly,8,32.1,8,1779924.571,
2183,65,Rural,Middle,401,6245.7,21995.1,1620.8,2504509,229,114,197,43,Weekly,5,20.8,4,259069.5119,
2184,27,Urban,High,571,858.2,3247.1,422.4,490026.7,317,13,856,24,Daily,13,31.6,8,60098.69142,
2185,23,Urban,Low,799,13001,33350.9,1494.2,10387816.4,262,166,4397,5,Daily,7,4.5,4,1051643.535,
2186,23,Rural,High,64,13687.9,33957.6,2550.5,876028.3,119,157,1978,27,Weekly,15,8.5,6,98399.51356,
2187,65,Suburban,Middle,768,11076.3,41007.5,2368.8,8506595.5,234,181,3170,22,Weekly,20,16.4,5,863315.9683,
2188,43,Urban,Middle,560,13669.8,34268.3,6185.9,7655099,282,320,4500,23,Weekly,15,65.2,1,777156.3026,
2189,35,Rural,Low,279,10479.8,34835.4,4899.8,2923878,202,292,993,9,Weekly,0,34.0,9,303375.3431,
2190,62,Suburban,High,710,13855.7,42409.2,6074.9,9837568.3,262,104,845,9,Monthly,9,35.1,6,991798.1197,
2191,22,Rural,High,670,888.3,2751.8,237,595166.9,53,111,1747,32,Daily,18,38.5,10,75461.55552,
2192,26,Urban,Low,823,7374.3,31837.9,3435.3,6069018.8,317,261,4965,8,Monthly,6,36.5,9,625211.9171,
2193,35,Suburban,Middle,519,4224.2,16120.6,588.9,2192375.5,161,148,1567,17,Weekly,5,7.1,4,225911.4655,
2194,31,Suburban,Middle,248,1995.5,9663.8,720.3,494891.3,244,139,345,2,Weekly,3,24.0,4,53451.95847,
2195,19,Rural,High,368,4689.5,19526.7,2227,1725740.3,94,328,155,32,Monthly,8,5.8,4,179282.3547,
2196,21,Suburban,High,744,3834.3,6070.3,1541.2,2852718.6,40,169,3810,9,Monthly,3,5.9,2,293837.3898,
2197,37,Urban,High,618,19462.9,76955,4109.5,12028070,280,158,141,26,Monthly,10,6.5,3,1208632.935,
2198,41,Urban,High,971,5738.1,21016.1,2220.6,5571649.4,92,56,103,34,Weekly,2,64.7,5,565015.7453,
2199,18,Urban,High,98,4626.9,16583.5,1008.2,453433.2,301,73,1238,17,Daily,11,16.5,4,52388.89712,
2200,56,Rural,Middle,268,16699.1,48811.2,2415.2,4475369.9,38,248,4049,6,Daily,2,5.8,1,455733.3348,
2201,57,Suburban,Middle,60,8388.1,10484,3245.3,503288,243,180,4203,6,Monthly,6,1.2,8,66944.64527,
2202,29,Suburban,Middle,500,8435.1,40538.5,1448.2,4217547.2,364,91,3531,21,Monthly,20,44.5,4,433834.5797,
2203,26,Suburban,Middle,308,8877.4,39128.8,1282.1,2734231,136,194,3875,9,Monthly,2,44.8,4,284657.3503,
2204,33,Urban,Low,493,8336.5,24569.7,2673.6,4109906.7,64,195,1252,26,Weekly,3,19.8,7,421819.0454,
2205,69,Suburban,Middle,411,6538,10685.3,2276.9,2687135.9,343,285,4722,44,Monthly,4,20.9,6,287121.2079,
2206,27,Urban,Low,140,5733.9,24643.8,690.5,802749.6,363,248,207,3,Weekly,17,25.0,2,81332.96072,
2207,38,Suburban,Middle,909,17640.4,48029.2,1795.6,16035099.9,201,229,4822,11,Daily,3,26.1,4,1617305.559,
2208,27,Urban,High,328,3242.5,8302.4,1468.3,1063549.8,307,283,3690,2,Weekly,4,56.2,2,115775.8897,
2209,28,Suburban,High,464,3629.4,13289.3,530.3,1684058.5,262,324,1762,47,Monthly,18,67.7,3,179490.9599,
2210,40,Rural,High,702,11438.7,46151.6,3815.5,8029942.7,175,163,717,42,Weekly,3,42.8,10,816481.4836,
2211,60,Rural,Low,637,6879.7,8609,3312,4382391.2,177,91,3908,2,Weekly,11,28.8,6,450561.5719,
2212,66,Urban,Middle,925,8436.4,34337.9,2571.1,7803644.1,85,211,1428,24,Weekly,13,21.9,9,792709.9486,
2213,34,Urban,Middle,163,16132.9,63495.1,2515.4,2629657.3,160,266,4276,25,Weekly,11,59.9,1,272695.7155,
2214,61,Suburban,Low,60,18073.6,60670.1,4652,1084415.1,182,127,640,39,Weekly,12,7.4,4,115745.1484,
2215,51,Suburban,Low,925,15813.2,37219.1,5528.6,14627180.5,36,282,1822,6,Weekly,4,31.8,8,1473231.292,
2216,60,Rural,Low,31,4706.2,7808.6,1906.7,145892.7,345,71,3048,45,Daily,0,48.2,4,27545.8732,
2217,23,Suburban,Low,333,19599.6,27647.5,6718.3,6526675.5,99,91,3227,33,Daily,18,18.8,6,667775.115,
2218,44,Urban,Low,76,7269.9,7304.3,826.8,552512.3,226,94,1919,9,Daily,13,10.6,1,58595.99153,
2219,68,Urban,High,755,3389.7,6189,533,2559186.2,37,76,1410,2,Monthly,8,47.3,10,267583.506,
2220,47,Urban,Middle,317,9994.9,26440.1,2485.9,3168395.7,273,104,470,27,Daily,8,43.6,4,323924.3861,
2221,66,Urban,Low,770,14508.5,28648.1,5546.4,11171516.2,272,197,4099,10,Monthly,13,45.0,7,1132825.05,
2222,59,Urban,High,417,1674.6,3744.2,558.9,698301.9,186,184,2251,50,Daily,19,70.5,6,83294.02627,
2223,33,Rural,Low,968,12689.4,32507.8,1495.8,12283334.8,49,77,1401,31,Weekly,0,23.9,9,1242609.955,
2224,21,Rural,High,190,17163,38325.8,7187.1,3260965.8,94,297,4678,7,Weekly,14,71.0,3,339049.0101,
2225,33,Urban,Low,489,5243,20439.8,1793.4,2563832.8,307,322,4699,19,Daily,20,4.3,5,271610.2482,
2226,34,Suburban,Middle,889,13865.5,41137.7,6306.9,12326458.8,226,34,1497,4,Daily,10,3.9,7,1240996.509,
2227,37,Urban,Low,315,8004.2,8623,2137.6,2521314.7,5,122,3462,40,Monthly,17,62.0,1,263019.3666,
2228,52,Rural,Low,296,8288.6,15803.6,2454.1,2453414.2,353,306,1720,12,Monthly,19,23.9,9,256972.5518,
2229,47,Urban,Middle,501,5623.5,21586.4,1474.6,2817359.7,174,346,578,10,Monthly,8,26.4,9,290823.944,
2230,56,Rural,Middle,177,12491.6,27528.1,4859,2211018.9,183,203,2483,33,Weekly,4,4.6,3,230223.6183,
2231,18,Rural,Low,800,7226.4,33823.5,2896.7,5781100.1,73,298,2110,43,Daily,14,1.2,8,593157.7558,
2232,43,Urban,Middle,806,16619.8,63996.9,6470,13395519.3,145,129,2600,2,Monthly,14,45.9,2,1345203.257,
2233,25,Urban,Middle,860,19258.5,41592.7,4172.2,16562292.3,152,290,742,14,Daily,1,38.1,4,1662458.581,
2234,66,Suburban,High,719,18702.4,57334.8,6628.4,13447027.6,56,213,4270,32,Daily,0,52.7,7,1363193.511,
2235,50,Rural,Middle,215,3270.9,12000.9,770,703251.3,183,138,3904,42,Daily,1,17.2,9,90001.17648,
2236,44,Suburban,Middle,856,293.7,520.8,127.4,251376.5,122,261,2030,9,Weekly,0,61.2,4,34071.19196,
2237,69,Urban,Low,653,8775,17416.1,1071,5730063.3,244,346,3107,2,Weekly,18,19.6,1,579255.9891,
2238,30,Rural,Low,597,14580.4,44156.6,1678,8704490,204,172,4260,45,Monthly,14,32.8,7,890213.7693,
2239,48,Suburban,High,694,19549.3,91873.6,2750.3,13567235.6,79,147,2228,47,Daily,11,27.1,3,1368608.508,
2240,22,Suburban,Low,332,15670.6,37234,2835.5,5202643.1,16,149,3264,40,Monthly,6,61.7,10,538615.3535,
2241,27,Suburban,Middle,128,11615.2,30298.4,1336.4,1486743.2,126,29,4398,13,Daily,12,59.3,9,166169.0206,
2242,64,Urban,Middle,269,536.8,946.1,69.1,144397.8,87,102,1734,32,Daily,0,32.4,10,29494.6921,
2243,45,Urban,Middle,551,16512.6,55694.1,3672.8,9098419.7,278,296,4943,32,Daily,9,26.4,9,930916.7774,
2244,36,Urban,Low,535,3551.1,14064.6,496.9,1899854.1,351,254,2455,35,Weekly,18,56.8,2,199362.2779,
2245,46,Rural,Middle,754,1121.6,3098.4,472,845667,43,274,4109,22,Weekly,4,16.2,7,101226.9268,
2246,39,Urban,Middle,366,17008.7,68051.7,2067.4,6225174.4,79,49,1454,0,Daily,5,67.8,8,632339.5486,
2247,35,Rural,High,619,11329.4,25042.6,5247.4,7012870.7,277,189,2126,26,Monthly,4,23.6,1,707671.2525,
2248,52,Suburban,High,348,2579.7,9875.1,1156.6,897751.8,264,65,3955,50,Monthly,16,33.9,5,107218.7035,
2249,19,Suburban,High,142,7737,15732.2,1418.6,1098652.3,305,164,0,31,Weekly,6,58.4,8,120311.0187,
